typing_duration_sec,char_per_sec,avg_dwell_time_ms,std_dev_dwell_time_ms,avg_flight_time_ms,std_dev_flight_time_ms,backspace_ratio,total_mouse_distance_px,avg_mouse_speed_px_sec,max_mouse_speed_px_sec,std_dev_mouse_speed_px_sec,mouse_movement_width,mouse_movement_height,mouse_movement_area_px,num_clicks,avg_hover_time_ms,std_dev_hover_time_ms,off_target_click_ratio,clicks_per_sec,avg_time_between_clicks_ms,std_dev_time_between_clicks_ms,screen_width,screen_height,screen_aspect_ratio,viewport_width,viewport_height,viewport_aspect_ratio,fingerprint_hash,label,browser_Chrome,browser_Edge,browser_Firefox,browser_Safari,os_Linux,os_Windows,os_macOS,tz_America/New_York,tz_Asia/Kolkata,tz_Europe/London
1.125,8.88888888888889,74.6,16.290419815884974,108.83333333333333,100.13274522685707,0.0,707.5187052160379,1426.1951252878434,7374.463780464497,1458.1892645819232,74,75,5550,2,353.0,147.07821048680188,0.0,1.556420233463035,1285.0,0.0,1440,900,1.6,928,830,1.1180722891566266,1162173275207395707,0,0,0,1,0,0,1,0,0,1,0
2.45,14.693877551020407,75.22222222222223,15.867506980549207,137.33333333333334,175.09123672094668,0.0,533.5178998531934,1389.0598121463438,6641.619615057091,1675.7052523947493,88,56,4928,4,196.25,118.70235886451457,0.0,1.5071590052750565,884.6666666666666,690.7244988657441,1440,900,1.6,1399,634,2.2066246056782335,7390762586499059311,0,0,0,0,1,0,1,0,1,0,0
3.72,8.602150537634408,77.1875,13.463061771308357,133.47058823529412,132.47835561284097,0.0,639.7352420745036,3237.4763488942826,23853.720883753125,5729.58471285256,68,76,5168,8,315.25,109.052739534594,0.0,0.7671653241273494,1489.7142857142858,1763.3792099532188,1920,1080,1.7777777777777777,978,884,1.1063348416289593,-6247987900005422029,0,1,0,0,0,0,1,0,0,1,0
2.592,9.645061728395062,80.32,12.915494570476191,116.58333333333333,117.04347159249954,0.0,1283.7925584905267,2392.696124661239,18384.776310850233,4039.806067292682,151,66,9966,4,336.5,150.2231673211559,0.0,0.9496676163342831,1404.0,1148.2713094038359,1366,768,1.7786458333333333,1591,829,1.9191797346200241,3764505066920619852,0,0,1,0,0,0,0,1,0,0,1
1.215,13.16872427983539,71.25,9.80136044978791,104.14285714285714,101.65370721462249,0.0,2940.2090674107426,2852.5543355580803,21023.796041628637,4208.058565317816,104,187,19448,5,360.0,132.87964479181903,0.0,1.0638297872340425,1175.0,370.14951933869463,1440,900,1.6,1365,813,1.6789667896678966,-3332180969190125485,0,0,0,1,0,0,0,1,1,0,0
2.04,17.15686274509804,76.05714285714286,15.266154138645199,151.46666666666667,183.62300924396573,0.0,1855.1387145753974,3141.8781590245185,56612.71941887264,8273.68209982341,125,72,9000,7,318.0,127.14427500547032,0.0,1.1027095148078134,1058.0,666.8804990401204,1440,900,1.6,1163,747,1.5568942436412316,-2654736931260077594,0,0,1,0,0,0,0,1,0,1,0
39.06,1.8689196108550947,137.68493150684932,161.97186627384198,808.0526315789474,1865.2910206586116,0.1643835616438356,2106.2505312013877,24239.440987500584,51618.8811278285,24564.74206312586,1436,587,842932,20,204.45,167.65926442451195,0.5,0.768344218209758,1370.0,1938.441814103964,1920,1080,1.7777777777777777,848,731,1.1600547195622435,990516109290884470,1,0,0,1,0,0,1,0,0,0,1
1.792,9.486607142857142,69.76470588235294,13.18867606966629,92.88888888888889,139.31658591535722,0.0,4014.383279947543,5752.4969184404745,122024.5876862528,16714.173668181826,202,117,23634,3,259.0,189.94999341932075,0.0,1.2479201331114809,1202.0,263.0437226013957,1366,768,1.7786458333333333,1599,725,2.2055172413793103,3407658031229434241,0,0,0,1,0,0,0,1,1,0,0
0.77,19.48051948051948,76.4,15.407790237409127,83.0,59.262129560116215,0.0,1617.8828453578271,3026.6020823420367,29261.749776799064,5289.434946952532,118,120,14160,8,242.5,102.05600703255331,0.0,0.8,1428.5714285714287,1155.3347072230997,1440,900,1.6,1599,878,1.8211845102505695,7259475910230498796,0,1,0,0,0,0,1,0,1,0,0
2.987,10.04352192835621,74.1,15.336119187204368,85.4375,46.71611963052297,0.0,3685.0048471224054,4178.319753242602,38448.01685392889,6986.259212196097,195,150,29250,9,279.6666666666667,138.2931668593933,0.0,0.6824385805277525,1648.5,2906.5450280358637,1440,900,1.6,1200,644,1.8633540372670807,2495531062960254885,0,0,0,0,1,1,0,0,0,0,1
1.703,8.220786846741046,69.78571428571429,14.582278873442833,131.875,97.95981318887863,0.0,1587.298937604482,5452.782828331735,39855.99076675927,9207.985709959174,141,91,12831,10,310.4,142.30187005876704,0.0,1.1720581340834506,948.0,414.5630229530849,1440,900,1.6,1352,618,2.1877022653721685,3759303656146192668,0,0,0,1,0,0,0,1,0,1,0
2.756,9.796806966618288,74.62962962962963,13.290100850888251,80.82352941176471,80.77765416106553,0.0,5071.989104939368,6623.411013255552,43416.58669218482,10421.413185497424,168,158,26544,10,309.7,132.04212290864695,0.0,0.6673340006673341,1665.0,946.7280496531198,1920,1080,1.7777777777777777,1214,768,1.5807291666666667,4220991322136078070,0,0,0,0,1,0,1,0,1,0,0
3.91,8.951406649616368,73.45714285714286,14.839024181376017,130.05555555555554,115.70371503630561,0.0,894.5640623341255,2691.0831025884586,22825.42442102665,4845.504618085131,73,108,7884,3,307.6666666666667,127.89188142072715,0.0,2.172338884866039,690.5,754.4829355260462,1440,900,1.6,1341,604,2.2201986754966887,6101329928816881683,0,0,1,0,0,1,0,0,1,0,0
4.998,8.60344137655062,75.13953488372093,13.60598851932633,130.36363636363637,163.1325915451674,0.0,4803.310859173072,4494.974569785727,55049.47269905902,8904.465183805578,160,187,29920,2,290.0,52.32590180780452,0.0,1.4947683109118086,1338.0,0.0,1440,900,1.6,873,873,1.0,-582240438955548922,0,1,0,0,0,0,1,0,0,1,0
1.704,14.671361502347418,72.88,15.382132491953124,132.66666666666666,89.63393567306092,0.0,3718.5713833311324,4436.082496668959,48373.5464897913,9450.819152148988,145,83,12035,3,374.6666666666667,124.94932306072464,0.0,1.3066202090592336,1148.0,837.2144289248723,1366,768,1.7786458333333333,1208,690,1.7507246376811594,9040366500420957670,0,0,0,0,1,1,0,0,0,1,0
3.36,9.821428571428571,72.87878787878788,15.581955861984992,131.75,94.14539427480186,0.0,3688.5109634975565,3078.682102748955,35846.89665786984,5009.546810463941,143,149,21307,3,420.3333333333333,125.07730942634373,0.0,0.8870490833826138,1691.0,1576.848122046001,1440,900,1.6,893,899,0.9933259176863182,-7553873386651800330,0,0,1,0,0,0,0,1,0,0,1
6.716,6.998213222156045,69.46808510638297,16.326626776699555,179.375,211.4962868416987,0.0,6282.518517772214,8684.510460560754,141428.4271283535,20810.355398886426,286,99,28314,4,258.25,163.44698426910992,0.0,1.2932428063368897,1031.0,123.07721153812349,1920,1080,1.7777777777777777,1375,618,2.2249190938511325,-4062465573607448009,0,1,0,0,0,1,0,0,0,0,1
3.913,11.244569384104269,77.86363636363636,15.032663520343169,132.4090909090909,164.86752520069217,0.0,2264.350615163424,3142.5348527944507,48548.94437575342,7193.367658682965,94,118,11092,10,284.0,127.22333818045247,0.0,0.6108362348054487,1819.0,1714.4515157915664,1440,900,1.6,1011,872,1.1594036697247707,8574979261835751874,0,0,0,1,0,0,0,1,0,1,0
0.408,200.98039215686276,197.6951219512195,175.93339712182123,772.4375,1143.3389867243354,0.15853658536585366,60286.00047437917,153745.04577980816,1493384.0765188304,287723.2456542739,1850,1032,1909200,19,217.0,160.69190673113843,0.47368421052631576,0.9527152384295241,1107.9444444444443,1508.1548708203297,1366,768,1.7786458333333333,1589,731,2.173734610123119,-1934398772890293549,1,0,0,0,1,1,0,0,0,1,0
1.827,12.0415982484948,77.77272727272727,13.838978142092573,74.83333333333333,66.83335222549421,0.0,3427.3699687741223,3637.6327972772315,36472.59244967377,6389.285367599788,94,120,11280,6,289.5,114.4810027908561,0.0,0.6550218340611353,1832.0,2243.5003900155666,1440,900,1.6,874,796,1.0979899497487438,-185252045642244925,0,0,0,1,0,1,0,0,1,0,0
3.76,10.904255319148938,75.53658536585365,16.231293172411753,161.86363636363637,309.49856457156864,0.0,2657.0725234026477,3960.4540178001675,33000.0,6859.52552638174,68,223,15164,8,266.0,104.29628126503019,0.0,0.7925500297206262,1442.0,1245.883354625678,1920,1080,1.7777777777777777,836,639,1.3082942097026604,7237283843703274528,0,0,0,0,1,0,0,1,0,1,0
23.136,4.840940525587829,187.32142857142858,173.1766381621609,682.5,1132.6494887681624,0.13392857142857142,56733.16682820745,73067.35011223203,903632.9453932055,153061.20455803868,1906,976,1860256,9,219.11111111111111,167.02652816577105,0.6666666666666666,1.220173535791757,922.0,1091.592022166314,1440,900,1.6,1476,898,1.643652561247216,-8539739394103041619,1,1,0,0,0,0,1,0,0,1,0
1.633,14.696876913655847,75.125,16.103773524833564,112.07142857142857,119.08850250369021,0.0,1823.858183504121,5764.064916537284,71001.76054155277,13402.104192233694,178,88,15664,7,320.0,148.12832274754211,0.0,0.621559225714793,1877.0,1695.5387344440114,1440,900,1.6,1227,687,1.7860262008733625,6276006189627438312,0,0,0,0,1,1,0,0,0,1,0
52.56,1.9025875190258752,187.9,160.3881340229181,829.1320754716982,1543.7609923337807,0.19,76630.29870217471,166518.82114246587,1717733.6813371272,271577.68685379677,1774,1072,1901728,8,224.875,192.7095797900487,0.5,0.849707912904939,1345.0,2067.67526463901,1440,900,1.6,1454,759,1.9156785243741765,-3157548393028865051,1,0,0,1,0,0,1,0,0,0,1
0.352,119.31818181818183,167.78571428571428,181.0732954566358,630.3125,749.6594532408254,0.21428571428571427,160462.95037498037,107201.48846688493,1019825.9655451023,165109.55761767225,1846,996,1838616,14,226.57142857142858,176.01823082401887,0.5,0.6140350877192983,1753.8461538461538,2267.128427701507,1920,1080,1.7777777777777777,1371,787,1.7420584498094027,-5340702070300992417,1,0,0,0,1,0,1,0,1,0,0
2.912,9.95879120879121,74.48275862068965,13.21422580202102,139.78571428571428,117.52130973469552,0.0,1031.5713905831644,2322.2778508101487,17029.386365926403,3318.1527847148695,100,131,13100,9,286.6666666666667,112.59884546477375,0.0,1.3337285121517486,843.5,747.737539897141,1366,768,1.7786458333333333,1503,759,1.9802371541501975,-924475256431521461,0,0,1,0,0,0,1,0,1,0,0
1.008,16.865079365079364,77.52941176470588,15.248432899231087,53.916666666666664,46.170550104690086,0.0,3014.561070986398,4200.04643769625,19602.295783912657,5289.036033573031,170,106,18020,6,303.8333333333333,116.58373242724159,0.0,1.1594202898550725,1035.0,729.4326562473057,1920,1080,1.7777777777777777,894,640,1.396875,-1982516571841433173,0,1,0,0,0,1,0,0,0,0,1
3.161,9.490667510281556,77.76666666666667,15.40193300303196,124.33333333333333,126.45194833649357,0.0,891.5320783616983,2597.7870303280515,18248.28759089466,4071.0773166255062,43,93,3999,3,314.6666666666667,116.41448936164834,0.0,1.0445682451253482,1436.0,589.7270555095806,1366,768,1.7786458333333333,841,746,1.1273458445040214,-2213092259980437563,0,0,0,0,1,0,0,1,0,1,0
3.64,7.967032967032967,71.06896551724138,14.577210772010728,143.2,173.0112300236193,0.0,1681.8940900356552,3904.903378015992,58821.76467941097,10308.628922207921,129,158,20382,3,343.0,203.78665314490053,0.0,1.1655011655011656,1287.0,140.0071426749364,1440,900,1.6,977,667,1.464767616191904,9161988633053158038,0,0,0,1,0,0,1,0,0,1,0
1.496,54.144385026737964,141.35802469135803,144.01287343862487,1028.9756097560976,1652.6028634824047,0.14814814814814814,12989.836111870327,69199.28357452652,224304.43597931808,67317.10094679099,1096,1068,1170528,19,183.31578947368422,155.9526468841598,0.42105263157894735,1.085652248442946,972.2777777777778,1126.8023369411105,1920,1080,1.7777777777777777,1542,811,1.9013563501849569,-4571960290470321645,1,0,0,1,0,1,0,0,0,1,0
34.048,1.8796992481203008,198.515625,157.00641905667425,953.2058823529412,1550.9772633663913,0.109375,103196.38256674111,84044.21587254497,813061.4982890285,134892.97520613406,1903,1046,1990538,15,121.86666666666666,111.93803558006461,0.5333333333333333,0.9523809523809523,1125.0,1707.0157044926727,1366,768,1.7786458333333333,892,601,1.4841930116472546,-2602959181090603953,1,1,0,0,0,1,0,0,0,0,1
5.51,7.078039927404719,73.28205128205128,15.744587571186953,121.51851851851852,155.77087966486854,0.0,2285.039063417526,2556.8404564425764,49648.76634922564,6497.102202730092,112,103,11536,2,366.0,93.33809511662427,0.0,2.347417840375587,852.0,0.0,1440,900,1.6,977,885,1.103954802259887,-4710797526628595890,0,0,1,0,0,0,0,1,0,1,0
1.265,9.486166007905139,71.91666666666667,13.221596199423354,94.85714285714286,63.94379972921161,0.0,3402.571616210376,2748.5263784199246,16918.92431568863,3655.128809035796,171,114,19494,7,254.42857142857142,118.82179533915084,0.0,0.6127450980392157,1904.0,2010.866280984392,1440,900,1.6,804,804,1.0,-6706500796938093297,0,0,0,1,0,1,0,0,0,0,1
3.999,11.002750687671918,75.9090909090909,15.278527540489522,140.57142857142858,121.87886257615446,0.0,4435.759056077122,4727.85497614533,49010.20301937138,8308.476642615833,195,225,43875,6,327.8333333333333,121.42391307591214,0.0,1.0080645161290323,1190.4,988.9051016149123,1366,768,1.7786458333333333,1311,872,1.503440366972477,-163045124795428525,0,0,0,1,0,0,1,0,1,0,0
6.57,7.001522070015221,75.95652173913044,15.411332802323143,169.04,191.11285496620403,0.0,4049.7912830625232,4954.074587720745,54341.5126767741,9239.63631692862,97,213,20661,9,253.0,95.55888237102818,0.0,1.3795217657878602,815.5,674.4237752121647,1440,900,1.6,1306,658,1.9848024316109423,-8558294895094462416,0,0,0,0,1,0,1,0,0,0,1
2.695,18.55287569573284,78.78,13.384868093393788,119.43333333333334,129.04868991127378,0.0,542.6639052182318,1544.064470102008,9433.981132056602,2050.4736882523107,66,55,3630,2,276.5,210.0107140124046,0.0,2.2148394241417497,903.0,0.0,1920,1080,1.7777777777777777,1137,888,1.2804054054054055,8944297637340923894,0,0,1,0,0,1,0,0,0,1,0
1.74,7.471264367816092,78.07692307692308,14.384375426491635,165.16666666666666,133.62846503146952,0.0,967.3046541554618,4195.308675519955,23345.235059857503,6550.9479467989795,84,55,4620,5,397.8,74.11949810947183,0.0,0.6446621970087674,1939.0,1561.2975373067109,1440,900,1.6,1444,610,2.3672131147540982,805068475388280580,0,1,0,0,0,1,0,0,0,0,1
7.05,6.808510638297872,76.1875,14.652944297844877,132.09677419354838,127.69817405082179,0.0,2608.178509334642,1936.1690085361438,24041.630560342615,3163.92340999251,125,61,7625,3,324.3333333333333,51.52022256680704,0.0,0.7545271629778673,1988.0,205.0609665440988,1366,768,1.7786458333333333,1032,862,1.197215777262181,4724361037141304104,0,0,0,1,0,0,1,0,1,0,0
3.496,13.443935926773456,75.82978723404256,14.341061674567422,94.66666666666667,92.58426515259573,0.0,2684.2707850126585,4677.882766507408,30220.02647252315,6666.533716909064,204,175,35700,2,382.0,24.041630560342615,0.0,1.2376237623762376,1616.0,0.0,1366,768,1.7786458333333333,1560,766,2.0365535248041775,3427400822800180413,0,0,0,1,0,0,1,0,0,0,1
1.596,12.531328320802004,76.75,13.691622486607987,101.7,73.11186254257544,0.0,2752.800336226037,3685.1632479733585,27459.060435491963,5340.270121862129,114,108,12312,6,324.6666666666667,76.60983400756503,0.0,0.8928571428571429,1344.0,1183.9953547206171,1440,900,1.6,1510,895,1.687150837988827,-1370386032110637738,0,0,0,0,1,0,1,0,1,0,0
0.952,15.756302521008404,82.26666666666667,12.377783477243568,120.44444444444444,172.48268834227326,0.0,1702.6854474508127,2857.2864872052987,27202.941017470886,5259.295644720435,89,119,10591,3,256.6666666666667,96.54187347122146,0.0,0.9487666034155599,1581.0,282.842712474619,1440,900,1.6,1575,642,2.453271028037383,8566950407012840191,0,0,0,0,1,0,1,0,1,0,0
1.554,9.652509652509652,72.06666666666666,14.626134469633785,122.0,108.27434291342217,0.0,1504.491130496203,3500.659295713461,30886.890422961,6693.560927089471,85,123,10455,8,323.625,102.59203185433067,0.0,1.3212221304706855,865.0,709.1866232993025,1440,900,1.6,1352,843,1.6037959667852906,-5219231090928819966,0,1,0,0,0,1,0,0,0,1,0
2.35,20.425531914893615,75.52083333333333,14.366020167777606,154.04,123.75495949657937,0.0,1849.619075917174,4216.793260865496,39054.44917035702,7294.517347648873,48,194,9312,8,282.75,134.56782676405234,0.0,0.5795421616922631,1972.0,3248.1728710153343,1440,900,1.6,915,663,1.3800904977375565,1116397812806355214,0,0,0,1,0,1,0,0,1,0,0
1.155,55.41125541125541,145.078125,160.99653005109167,884.5,1664.433025476332,0.125,84921.86960502548,102846.7061296812,1108679.3945952095,197167.3229047472,1887,1069,2017203,10,169.7,158.15467112924614,0.5,0.9274717121127806,1198.0,2337.120129561166,1920,1080,1.7777777777777777,951,666,1.427927927927928,4965939900362321168,1,1,0,0,0,0,0,1,0,0,1
1.243,9.654062751407883,74.0,15.690182222709149,106.0,114.68740122611551,0.0,1838.0925990592007,3657.725789760354,41018.28860398736,7105.176032685922,137,69,9453,10,258.6,94.00851025306167,0.0,0.6407791874919903,1734.0,2253.630404480735,1440,900,1.6,1022,798,1.280701754385965,7639753789299514399,0,1,0,0,0,1,0,0,1,0,0
3.432,9.906759906759907,79.55882352941177,14.07596528036266,136.05882352941177,142.51906477215394,0.0,3258.9871303020213,3164.1529176475688,31484.12298286233,5707.487212368075,137,98,13426,2,254.5,67.17514421272202,0.0,1.1261261261261262,1776.0,0.0,1920,1080,1.7777777777777777,1350,620,2.1774193548387095,-3513021214575386644,0,1,0,0,0,1,0,0,0,0,1
4.495,7.119021134593993,75.09375,14.09039795449827,170.64705882352942,169.68571727478664,0.0,1740.2721984587033,4952.275406298582,39051.24837953327,9233.447934125661,176,133,23408,2,278.5,188.79751057680818,0.0,1.8231540565177757,1097.0,0.0,1440,900,1.6,1321,812,1.6268472906403941,-7808528693170466417,0,1,0,0,0,1,0,0,0,1,0
0.99,54.54545454545455,171.33333333333334,160.078518469755,715.8518518518518,1238.6088879093259,0.14814814814814814,93600.61585758024,121180.11485734786,1768480.986609695,240778.65718688077,1919,1057,2028383,2,419.0,50.91168824543142,1.0,3.745318352059925,534.0,0.0,1920,1080,1.7777777777777777,1234,684,1.804093567251462,1102923282616807750,1,1,0,0,0,0,1,0,0,1,0
4.828,7.249378624689312,76.6,16.048089495967684,152.1578947368421,223.17289340526372,0.0,2868.2839707239323,4365.406648871068,44300.11286667337,8266.8327237479,189,120,22680,5,206.8,62.56756348140784,0.0,1.0121457489878543,1235.0,395.94696614572007,1440,900,1.6,977,813,1.2017220172201721,-5093692808618911016,0,0,0,1,0,0,1,0,0,0,1
2.457,16.28001628001628,76.95,18.54855029237374,132.14285714285714,166.45908978313133,0.0,655.6747474097111,1453.2193054804907,7861.650943380503,1779.3744271688904,92,69,6348,9,316.8888888888889,135.15865163248378,0.0,0.7406188281764319,1519.0,1399.665674366561,1366,768,1.7786458333333333,1288,615,2.094308943089431,-7641849139524642378,0,1,0,0,0,0,1,0,0,0,1
3.937,8.128016256032513,79.28125,16.056823240624066,130.0,206.88257539000233,0.0,1829.00876679364,3259.15259013883,34503.622998172235,6721.363086678726,106,115,12190,5,368.8,140.6918618826263,0.0,0.8573388203017833,1458.0,995.2262724292066,1440,900,1.6,959,760,1.2618421052631579,-5771197676475150346,0,1,0,0,0,0,1,0,0,0,1
2.82,7.446808510638299,79.38095238095238,16.221825391971738,135.5,139.8157878976997,0.0,5249.934165767904,5145.467485053051,29643.21170183825,7162.29107412203,215,135,29025,9,280.44444444444446,96.32381729239025,0.0,0.7396449704142012,1521.0,1490.9609557022516,1440,900,1.6,1002,632,1.5854430379746836,3917774164860805825,0,0,1,0,0,0,1,0,1,0,0
4.048,11.610671936758893,78.06382978723404,16.039901679357055,110.20833333333333,100.85330680128256,0.0,4449.729753576966,4597.761586284524,62265.560304232386,9108.618167257478,118,152,17936,8,327.75,84.70242027238655,0.0,1.1415525114155252,1001.1428571428571,582.5828778155169,1366,768,1.7786458333333333,1548,664,2.3313253012048194,4140308887047223634,0,1,0,0,0,0,1,0,0,1,0
1.02,12.745098039215685,77.46153846153847,13.878132587007666,129.83333333333334,104.52447879165275,0.0,3539.164122091306,4612.530316413795,64140.4708432983,9391.374888506396,152,242,36784,2,345.0,127.27922061357856,0.0,4.0,500.0,0.0,1366,768,1.7786458333333333,819,604,1.3559602649006623,4945900261877480817,0,1,0,0,0,1,0,0,0,0,1
4.407,9.076469253460404,74.525,14.475421255107587,121.8076923076923,155.54498236350005,0.0,4266.420759491225,3043.9077798861827,29832.867780352597,4622.415616912102,184,144,26496,2,294.0,193.74725804511402,0.0,1.6353229762878168,1223.0,0.0,1366,768,1.7786458333333333,1078,840,1.2833333333333334,8445652204270378950,0,0,0,1,0,0,0,1,0,1,0
1.914,44.40961337513062,144.24705882352941,163.86630045793527,921.2,1660.185071549215,0.21176470588235294,115844.59451376212,92342.99460029526,753538.9837294418,148431.78815156018,1869,1005,1878345,2,337.5,118.08683245815344,0.5,1.4914243102162565,1341.0,0.0,1366,768,1.7786458333333333,1551,892,1.7387892376681615,-165916030629627065,1,0,1,0,0,0,0,1,0,0,1
3.52,11.647727272727273,72.97560975609755,15.518517656139148,91.41666666666667,91.81073000977356,0.0,1074.2040113145588,5787.693278294886,66211.7814289874,14288.051717763714,127,83,10541,3,245.33333333333334,80.31396723692171,0.0,1.256281407035176,1194.0,865.4987001723342,1366,768,1.7786458333333333,1138,899,1.2658509454949944,930922355182917702,0,1,0,0,0,1,0,0,0,0,1
34.32,2.564102564102564,187.6818181818182,173.5817767763659,1031.2666666666667,2392.3413256017247,0.10227272727272728,134003.51533655968,87443.20742475,1092200.0732466555,156313.72242347064,1794,1052,1887288,20,146.9,162.1633030068926,0.3,1.3113034356150013,802.7368421052631,1216.8452308282567,1366,768,1.7786458333333333,1179,831,1.4187725631768953,-4635690931301084778,1,0,0,1,0,0,0,1,0,1,0
3.128,15.025575447570333,77.34042553191489,14.920479937123893,125.33333333333333,137.2824152557841,0.0,2463.882678432073,3227.1607130354323,49162.994213127415,7022.684705836109,87,195,16965,4,293.0,53.2040098739434,0.0,1.0540184453227932,1265.0,1085.6698393158024,1920,1080,1.7777777777777777,1164,767,1.517601043024772,6155747706172600699,0,0,0,1,0,0,1,0,1,0,0
2.695,18.55287569573284,73.44,15.211649671034557,102.16129032258064,118.89886368231716,0.0,2323.4848898237346,3647.543189665636,36800.13586931439,6444.622379764622,68,165,11220,7,316.57142857142856,96.34461953988773,0.0,1.2398157987956075,941.0,799.7434588666544,1440,900,1.6,1276,798,1.5989974937343359,-5396995465263795835,0,0,0,1,0,1,0,0,0,0,1
1.274,81.63265306122449,187.34615384615384,166.0723768541762,782.0967741935484,1260.9017682475314,0.11538461538461539,28248.69988201957,99962.37427381896,522884.786544799,145950.85749589797,1319,1008,1329552,2,31.0,18.384776310850235,0.0,117.6470588235294,17.0,0.0,1440,900,1.6,902,670,1.346268656716418,3728141100940383603,1,0,1,0,0,1,0,0,1,0,0
6.321,7.910140800506249,76.32,14.654441410754094,120.75862068965517,137.0051237760351,0.0,2770.945186313514,3606.3429394111895,21633.307652783937,5096.108842514951,191,137,26167,9,291.77777777777777,103.07130757123655,0.0,0.8392390898918314,1340.5,886.5863909238786,1440,900,1.6,1176,758,1.5514511873350922,8225681253519911007,0,0,0,1,0,1,0,0,0,0,1
3.278,7.0164734594264795,77.78260869565217,14.875105872011712,201.4,443.3348872153219,0.0,1348.9350202304997,2535.3318212680597,23135.470602518548,4860.229523105743,79,95,7505,8,274.25,89.959911706747,0.0,0.7201368259969394,1587.0,799.6249120681521,1920,1080,1.7777777777777777,1500,617,2.4311183144246353,-6905441323134134027,0,0,0,0,1,0,1,0,0,1,0
2.806,8.553100498930862,69.875,17.175089392843752,95.0,107.43104100504924,0.0,4255.65458610672,3451.9471977432318,22221.892358662888,4644.692378804217,107,158,16906,2,400.0,52.32590180780452,0.0,1.4760147601476015,1355.0,0.0,1440,900,1.6,980,616,1.5909090909090908,8869196534394275852,0,1,0,0,0,0,1,0,1,0,0
2.688,8.184523809523808,73.31818181818181,15.107192748067813,155.1818181818182,201.19086370002896,0.0,2007.597741899698,3246.350510490366,46486.55719667784,6935.304938235575,113,124,14012,9,313.1111111111111,113.32414178413667,0.0,0.6905017646156206,1629.25,1282.2180280391362,1920,1080,1.7777777777777777,1559,662,2.3549848942598186,-8559283781602273378,0,1,0,0,0,0,1,0,0,0,1
3.726,7.514761137949543,71.32142857142857,13.377852264729611,138.125,133.15198083393278,0.0,1550.589723406011,3666.6238141569506,45044.42251822083,7905.592948823496,99,118,11682,3,226.33333333333334,72.56950691119054,0.0,0.9953550099535502,1507.0,782.0600999923215,1920,1080,1.7777777777777777,969,624,1.5528846153846154,8938635135094040202,0,0,1,0,0,0,0,1,0,1,0
2.28,8.771929824561404,77.1,14.033418760418403,213.16666666666666,149.78039480074375,0.0,3563.070165316419,5416.188546022101,75106.5909225016,11199.53145112674,142,264,37488,9,300.3333333333333,126.69254121691617,0.0,1.000555864369094,1124.375,1094.9907941556926,1366,768,1.7786458333333333,901,811,1.1109741060419236,8209942860375466187,0,1,0,0,0,0,1,0,0,1,0
2.132,12.664165103189493,77.77777777777777,14.88761316131722,91.16666666666667,93.91372572093964,0.0,1975.2893236277248,2437.757613142773,42807.709586007986,5902.997749133055,100,131,13100,8,263.25,146.4091624767482,0.0,0.6670001667500417,1713.4285714285713,1755.3386052404871,1366,768,1.7786458333333333,1351,784,1.7232142857142858,8730253313340887286,0,0,0,0,1,0,0,1,0,0,1
1.431,19.566736547868622,73.5,14.148681393867953,102.93333333333334,87.66125277507297,0.0,700.4787187626594,4057.893788725937,56824.29058070148,10977.118029123769,105,51,5355,3,343.3333333333333,32.25419869309007,0.0,1.051156271899089,1427.0,746.7047609329942,1920,1080,1.7777777777777777,951,831,1.144404332129964,3521508214320874359,0,0,1,0,0,0,1,0,1,0,0
30.92,1.4553686934023284,205.86666666666667,155.842665414951,1027.5,2360.7251465156432,0.08888888888888889,14672.082298173527,25492.850275685258,114302.35245950881,34051.88904172402,1523,689,1049347,5,210.2,134.97851680915744,0.8,0.7931472081218274,1576.0,1157.884565346074,1440,900,1.6,1340,709,1.8899858956276445,-7071200437579080223,1,1,0,0,0,0,1,0,0,0,1
9.963,4.817825956037338,147.10416666666666,153.80358289041604,749.75,1168.7811655923783,0.125,151947.023834386,102104.20425009787,1231500.7105154262,169150.2749284605,1903,1077,2049531,12,151.66666666666666,157.75085842344356,0.4166666666666667,0.5714557836087433,1909.0,2919.280664821387,1440,900,1.6,1180,746,1.581769436997319,8423677752418571805,1,0,0,0,1,0,1,0,0,0,1
4.242,10.136727958510138,76.46511627906976,15.657569046264436,141.19230769230768,163.68262442440718,0.0,2105.7280211740444,2362.368296941416,23505.318547086317,3853.328640364644,67,120,8040,2,124.5,24.748737341529164,0.0,1.547987616099071,1292.0,0.0,1440,900,1.6,929,886,1.0485327313769752,-1019476235972287995,0,1,0,0,0,0,1,0,0,0,1
2.98,7.046979865771812,73.28571428571429,16.52919495058019,148.83333333333334,148.51558432662475,0.0,5107.560154165851,4118.62947804811,48541.219597368996,7421.628513645277,162,76,12312,3,369.3333333333333,87.53475500241794,0.0,0.797872340425532,1880.0,936.2093782909889,1440,900,1.6,812,707,1.1485148514851484,2363260305133197628,0,0,0,0,1,1,0,0,0,1,0
3.06,11.437908496732026,74.28571428571429,15.559319939341497,152.0,182.754093862571,0.0,5499.722392696127,6508.202702581285,86269.92523469578,13149.175816356614,220,227,49940,9,282.6666666666667,119.65784554303157,0.0,0.8620689655172414,1305.0,1061.9026051654375,1366,768,1.7786458333333333,901,850,1.06,1889118325975934348,0,0,0,0,1,1,0,0,0,0,1
