typing_duration_sec,char_per_sec,avg_dwell_time_ms,std_dev_dwell_time_ms,avg_flight_time_ms,std_dev_flight_time_ms,backspace_ratio,total_mouse_distance_px,avg_mouse_speed_px_sec,max_mouse_speed_px_sec,std_dev_mouse_speed_px_sec,mouse_movement_width,mouse_movement_height,mouse_movement_area_px,num_clicks,avg_hover_time_ms,std_dev_hover_time_ms,off_target_click_ratio,clicks_per_sec,avg_time_between_clicks_ms,std_dev_time_between_clicks_ms,screen_width,screen_height,screen_aspect_ratio,viewport_width,viewport_height,viewport_aspect_ratio,fingerprint_hash,time_of_day_sin,time_of_day_cos,day_of_week_sin,day_of_week_cos,distance_from_trusted_loc,is_impossible_travel,label,browser_chrome,browser_edge,browser_firefox,browser_safari,os_linux,os_macos,os_windows,tz_America/New_York,tz_Asia/Kolkata,tz_Europe/London
37.936,1.6343315056938001,155.08064516129033,175.81401298028746,6970.3448275862065,10197.496784140782,0.11290322580645161,54513.152554470784,111191.90201249672,1167800.068504879,171190.11402160028,1900,994,1888600,12,216.41666666666666,148.86751787676144,0.5,0.6801178871004308,1604.0,1869.6885836951565,1440,900,1.6,997,771,1.2931258106355383,6319999972873864936,0.49999999999999994,-0.8660254037844387,0.0,1.0,13403.634284627195,1,1,0,0,1,0,1,0,0,0,0,1
5.18,8.494208494208495,76.43181818181819,15.492530424140453,721.125,712.4521227239856,0.0,1723.2158038588252,2558.4630036927124,37107.950630558946,5820.508709746454,127,72,9144,10,247.0,100.12436710855599,0.0,0.7357268981753973,1510.2222222222222,1157.7455223167328,1366,768,1.7786458333333333,1098,762,1.4409448818897639,-7505911399170969236,0.49999999999999994,-0.8660254037844387,0.0,1.0,9.418460006612795,0,0,0,0,1,0,1,0,0,0,0,1
56.4,1.702127659574468,176.61458333333334,165.74110247082834,12108.045454545454,14044.65603071651,0.10416666666666667,63447.37223215382,126937.22849104836,1634870.0254148645,252522.33452909443,1804,1058,1908632,18,228.44444444444446,180.92482098836854,0.5555555555555556,0.6173898130680844,1715.0,2585.9926527351154,1440,900,1.6,1262,759,1.6627140974967063,-1897687164480566543,0.49999999999999994,-0.8660254037844387,0.0,1.0,8451.443066736418,1,1,0,1,0,0,0,1,0,0,1,0
5.762,7.809788267962514,77.53333333333333,14.784205331120345,735.7391304347826,758.846446162697,0.0,2018.4650011164654,4492.204663079621,45793.01256742124,9530.956677201006,98,78,7644,4,173.0,92.51306214079537,0.0,1.140901312036509,1168.6666666666667,743.0076266993048,1440,900,1.6,1375,847,1.6233766233766234,-5939435831467000098,0.49999999999999994,-0.8660254037844387,0.0,1.0,6.029557604871918,0,0,0,1,0,0,1,0,0,0,0,1
2.484,8.051529790660226,72.9,14.425489137013873,334.9,321.71984016463074,0.0,507.71687093359634,1548.0384715159482,8749.603165604458,1987.3528038148063,61,94,5734,3,313.0,132.2157328006013,0.0,1.5560165975103735,964.0,605.2834046956847,1920,1080,1.7777777777777777,1547,853,1.813599062133646,-5785342999557673096,0.49999999999999994,-0.8660254037844387,0.0,1.0,9.682490325985032,0,0,0,1,0,0,0,1,0,0,0,1
1.5,9.333333333333334,67.21428571428571,12.404580862472796,188.875,198.23178172461218,0.0,2635.219923654182,5104.08853046585,51312.76644266999,9371.031806194549,169,94,15886,3,325.6666666666667,154.78156651660214,0.0,0.9596928982725528,1563.0,664.6803743153547,1366,768,1.7786458333333333,1106,796,1.3894472361809045,188492148005694315,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.044253916992412,0,0,0,0,0,1,0,0,1,0,0,1
5.46,7.875457875457876,74.72093023255815,14.692605171756025,725.2272727272727,784.200954069578,0.0,4315.022721799986,3846.6959855739815,35089.1721190455,6673.202404129215,185,142,26270,4,302.0,64.39461675223068,0.0,1.8433179723502304,723.3333333333334,395.18265818901176,1366,768,1.7786458333333333,1158,758,1.5277044854881265,-1583141712576582685,0.49999999999999994,-0.8660254037844387,0.0,1.0,7.2921287884216905,0,0,0,1,0,0,0,1,0,0,1,0
2.048,8.30078125,70.52941176470588,14.650587219710783,304.875,248.63825559003817,0.0,3026.491631589124,5371.336169672423,71175.83859709698,12376.781961975505,125,109,13625,2,407.5,106.77312395916867,0.0,2.026342451874367,987.0,0.0,1440,900,1.6,1370,882,1.5532879818594105,-7357024862076588542,0.49999999999999994,-0.8660254037844387,0.0,1.0,6.901736764843343,0,0,0,0,1,0,1,0,0,0,1,0
69.184,1.734505087881591,155.075,162.36079557940232,14018.244444444445,15438.870651931466,0.20833333333333334,9379.18086389349,153557.882726017,474301.85536217334,161902.98346038838,1788,960,1716480,4,95.75,132.9094303150332,0.25,1.3123359580052494,1016.0,1640.3865398131015,1366,768,1.7786458333333333,955,665,1.4360902255639099,-5119536135784643357,0.49999999999999994,-0.8660254037844387,0.0,1.0,11351.472858778121,1,1,1,0,0,0,0,0,1,0,0,1
1.204,12.458471760797343,74.73333333333333,14.434416543538603,130.75,153.00490188225996,0.0,3769.3402313904467,3992.930962097755,26699.979192667717,5708.649735858019,174,105,18270,6,259.0,133.35366511648638,0.0,0.6597031335898845,1819.0,1422.587255671862,1920,1080,1.7777777777777777,1020,868,1.1751152073732718,4193510473572260624,0.49999999999999994,-0.8660254037844387,0.0,1.0,12.019165422815085,0,0,1,0,0,0,1,0,0,0,0,1
4.17,8.393285371702637,73.8,15.1401297686567,311.25,245.56762923137038,0.0,1391.7798956881095,2577.6117884479368,28359.301824974464,5105.741151574826,81,162,13122,8,283.25,156.66046086999745,0.0,0.7833920877399139,1458.857142857143,1407.696514235393,1440,900,1.6,1093,877,1.2462941847206386,-8610390120494658692,0.49999999999999994,-0.8660254037844387,0.0,1.0,5.609930391117854,0,0,1,0,0,0,0,1,0,0,0,1
1.215,9.05349794238683,69.72727272727273,11.63693180431087,247.75,157.1058560334401,0.0,1179.088463970148,2874.5683952061577,51224.99389946279,8528.490836436264,95,60,5700,5,264.2,85.03940263195643,0.0,0.9084302325581396,1376.0,1363.1852405304278,1920,1080,1.7777777777777777,1161,795,1.460377358490566,3362535894079348196,0.49999999999999994,-0.8660254037844387,0.0,1.0,4.010888568962326,0,0,0,0,0,1,0,1,0,1,0,0
3.892,8.478931140801645,78.57575757575758,14.409264170643619,509.4375,497.07638162224794,0.0,2181.936306211577,2950.1767997517013,23845.85917932084,4251.638215993134,148,127,18796,5,369.6,108.61077294633346,0.0,0.8989572096368212,1390.5,1107.0445639930972,1440,900,1.6,1270,625,2.032,-2140389519326210871,0.49999999999999994,-0.8660254037844387,0.0,1.0,12.918771104649029,0,0,0,0,0,1,0,0,1,0,0,1
5.85,7.350427350427351,74.53488372093024,14.871431284127906,579.2608695652174,708.1416279370895,0.0,1669.9397596827916,2849.991815966622,16293.557008830208,3846.3075297981036,126,131,16506,9,261.22222222222223,117.21111058446824,0.0,0.5835062240663901,1928.0,1868.8182667893939,1920,1080,1.7777777777777777,935,650,1.4384615384615385,5208348086507129732,0.49999999999999994,-0.8660254037844387,0.0,1.0,4.5833877154639655,0,0,0,0,1,0,0,1,0,1,0,0
1.18,9.322033898305085,68.72727272727273,15.531200269721005,258.4,176.01789681734073,0.0,2392.5679365278365,2255.496042286816,18398.369492974096,2865.0762125851907,128,109,13952,2,233.5,187.3832970144351,0.0,3.0441400304414,657.0,0.0,1920,1080,1.7777777777777777,1394,822,1.6958637469586375,5234765089315500147,0.49999999999999994,-0.8660254037844387,0.0,1.0,9.997489577575562,0,0,0,0,1,0,0,1,0,1,0,0
1.8,9.444444444444445,79.3529411764706,16.427648859737157,242.625,336.89079939096837,0.0,420.23342522876754,1471.536663760709,10124.228365658293,2593.8570380648152,69,65,4485,7,354.0,127.18883598806933,0.0,0.6956867421983701,1677.0,1668.0509584542074,1920,1080,1.7777777777777777,923,751,1.2290279627163783,2891245775518838282,0.49999999999999994,-0.8660254037844387,0.0,1.0,8.183730689021687,0,0,0,0,0,1,1,0,0,0,1,0
42.728,1.7552892716719715,189.36,178.97400082965396,8786.029411764706,10733.990380280637,0.10666666666666667,56050.87545094257,72415.4032522849,435598.4389320054,99241.91669638261,1814,995,1804930,19,177.26315789473685,169.96432374186423,0.47368421052631576,0.7584830339321357,1391.6666666666667,2303.7345384243845,1440,900,1.6,1077,752,1.4321808510638299,-8501132624816264376,0.49999999999999994,-0.8660254037844387,0.0,1.0,14640.47670788607,1,1,0,1,0,0,1,0,0,0,0,1
5.075,7.29064039408867,74.51351351351352,16.03749360720687,606.9,665.5121415318549,0.0,3672.291984807828,4630.351581182346,108004.62953040485,12223.41679921914,102,166,16932,4,281.25,153.54125395693063,0.0,0.9551098376313276,1396.0,188.03191218513948,1920,1080,1.7777777777777777,922,611,1.5090016366612111,9111154405048877764,0.49999999999999994,-0.8660254037844387,0.0,1.0,5.4119330879981975,0,0,0,1,0,0,0,0,1,0,0,1
3.874,7.743933918430563,70.93333333333334,13.620302627994757,362.2307692307692,371.7685556557453,0.0,5335.232259529155,6401.675575031104,67403.63491682032,11589.786243449547,278,122,33916,7,400.85714285714283,75.44629120866617,0.0,0.9313464608834486,1252.6666666666667,856.7148105797323,1920,1080,1.7777777777777777,1215,615,1.975609756097561,4939212783543057339,0.49999999999999994,-0.8660254037844387,0.0,1.0,4.017834393166777,0,0,1,0,0,0,0,1,0,1,0,0
54.81,2.0981572705710634,155.6782608695652,161.79327007809357,15679.022222222222,15321.690559893555,0.16521739130434782,86491.05242557904,93323.88665576662,726275.4298473824,135885.12358481617,1821,968,1762728,11,191.8181818181818,185.12634506294248,0.36363636363636365,0.7102272727272727,1548.8,3509.1332833051524,1440,900,1.6,1450,753,1.9256308100929616,4130223824789774356,0.49999999999999994,-0.8660254037844387,0.0,1.0,8267.914172195,1,1,1,0,0,0,0,0,1,0,1,0
1.19,9.243697478991598,75.27272727272727,16.912072073468167,140.57142857142858,167.35277822896273,0.0,6527.800933288798,6616.903498113857,80358.22574226266,13839.267198277117,298,171,50958,8,303.25,74.32121404513558,0.0,0.6141091579028173,1861.0,1322.2456907347691,1920,1080,1.7777777777777777,1306,821,1.5907429963459196,272544785688198799,0.49999999999999994,-0.8660254037844387,0.0,1.0,13.003593269569134,0,0,1,0,0,0,0,1,0,1,0,0
1.46,8.219178082191782,79.5,14.631845717164635,144.375,158.1318956712131,0.0,3350.7600809353676,5240.976933778842,46097.722286464435,8759.36079474437,149,162,24138,9,290.8888888888889,120.78539278866096,0.0,0.8816614420062696,1276.0,1073.828265067158,1920,1080,1.7777777777777777,1420,801,1.772784019975031,-2716419319387242620,0.49999999999999994,-0.8660254037844387,0.0,1.0,6.368096723586823,0,0,0,1,0,0,1,0,0,1,0,0
0.51,19.607843137254903,71.1,17.590717248973487,77.75,49.06033700115264,0.0,2847.253498162333,4164.5274594027105,71063.35201775946,9965.163493636841,122,222,27084,8,309.375,113.09532957389784,0.0,0.6629101756711966,1724.0,1550.1937513313187,1440,900,1.6,829,609,1.361247947454844,879156334914405737,0.49999999999999994,-0.8660254037844387,0.0,1.0,7.653986042607137,0,0,1,0,0,0,0,1,0,1,0,0
6.615,7.105064247921391,74.63829787234043,15.639172573346341,870.0833333333334,751.5556571519513,0.0,3848.451273830612,4576.667163409806,51613.95160225576,8677.135041296906,195,133,25935,10,226.7,100.50765587202245,0.0,0.6935774726036898,1602.0,1959.1243579722038,1440,900,1.6,1237,896,1.3805803571428572,5621579155940136498,0.49999999999999994,-0.8660254037844387,0.0,1.0,7.448683074055322,0,0,0,0,1,0,0,0,1,0,1,0
0.944,10.593220338983052,83.5,14.424131015612536,139.8,140.63143318618353,0.0,2885.4054232906174,2542.265290927176,11274.55345260093,2491.8857666619956,166,155,25730,2,409.0,86.2670273047588,0.0,1.3689253935660506,1461.0,0.0,1920,1080,1.7777777777777777,876,728,1.2032967032967032,488494208678589430,0.49999999999999994,-0.8660254037844387,0.0,1.0,11.365957969997476,0,0,0,0,0,1,0,1,0,0,0,1
4.76,7.983193277310924,71.47368421052632,13.722612709439026,855.05,709.733713963795,0.0,2683.846841844426,3342.2256104737826,31016.124838541647,5663.056809190691,126,100,12600,6,293.0,111.49170372722806,0.0,0.6417112299465241,1870.0,1443.5210424514082,1366,768,1.7786458333333333,1199,723,1.6583679114799448,140770493272661945,0.49999999999999994,-0.8660254037844387,0.0,1.0,12.014066094876913,0,0,1,0,0,0,1,0,0,0,0,1
61.542,1.4461668454063892,182.2134831460674,172.1669031591486,10733.860465116279,10940.031336643104,0.11235955056179775,4284.292485764306,75497.22105436077,275331.164236815,112075.03017367734,813,557,452841,20,186.8,140.6812747050281,0.65,0.7717835918808366,1363.8947368421052,1450.7422197978844,1920,1080,1.7777777777777777,1087,882,1.2324263038548753,-5042464243815557752,0.49999999999999994,-0.8660254037844387,0.0,1.0,5.105896226852291,0,1,1,0,0,0,0,0,1,0,0,1
3.77,7.161803713527852,81.37037037037037,14.536818369887143,430.06666666666666,442.8562273416036,0.0,1425.5355698610751,2913.2149778725056,36224.60796505909,6356.956025046622,79,124,9796,4,227.5,99.78810884402343,0.0,0.693721817551162,1922.0,1814.0923350259766,1920,1080,1.7777777777777777,1548,678,2.2831858407079646,-9090435846283648330,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.61324750954401,0,0,0,1,0,0,1,0,0,0,0,1
3.6,8.88888888888889,79.3125,14.956792609422996,534.8571428571429,467.8462694819014,0.0,3333.9125742200513,4845.593414920949,62433.96511515186,9302.337485702112,233,136,31688,9,303.8888888888889,124.21296675915566,0.0,1.1380880121396053,988.5,549.5005524500018,1920,1080,1.7777777777777777,1291,640,2.0171875,-7604696456224637307,0.49999999999999994,-0.8660254037844387,0.0,1.0,6.052504056749787,0,0,0,0,1,0,0,0,1,0,0,1
60.06,1.5817515817515817,184.6,163.26478949657732,12889.636363636364,13704.365488634954,0.08421052631578947,128498.59049295732,93976.38950162553,1588344.106294351,197919.05461609265,1882,960,1806720,6,165.83333333333334,151.09257647769022,0.6666666666666666,1.9834710743801653,605.0,595.3578755672927,1366,768,1.7786458333333333,849,808,1.0507425742574257,3222045860822804739,0.49999999999999994,-0.8660254037844387,0.0,1.0,13939.01954714741,1,1,0,0,0,1,0,1,0,0,1,0
6.165,7.785888077858881,74.97916666666667,13.337659980628732,705.72,871.8198170111375,0.0,2553.668523432582,4182.154969591835,83438.60018001261,11746.921300246913,113,154,17402,9,265.55555555555554,110.28611779266589,0.0,0.9289843104872006,1211.0,782.9103214472086,1366,768,1.7786458333333333,1168,857,1.3628938156359394,5164690244152604174,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.321398173909355,0,0,1,0,0,0,1,0,0,1,0,0
2.261,8.84564352056612,76.65,14.243280964425962,527.5555555555555,474.9918712754754,0.0,2065.864691777914,2549.4792574023654,22638.462845343543,4002.688757296585,109,96,10464,2,364.5,170.41273426595797,0.0,1.1862396204033214,1686.0,0.0,1920,1080,1.7777777777777777,1402,721,1.9445214979195562,-2859738276050120239,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.24606331612725,0,0,0,0,1,0,0,0,1,1,0,0
4.795,7.507820646506778,76.83333333333333,14.635573101180562,914.3333333333334,789.6906868846693,0.0,2885.9851867438824,3003.9511291758567,23732.303348436748,4428.948206872178,145,136,19720,6,335.0,160.89872591167403,0.0,0.6094464195022854,1969.0,1925.3455534007396,1920,1080,1.7777777777777777,1274,608,2.0953947368421053,-8705424840582840571,0.49999999999999994,-0.8660254037844387,0.0,1.0,8.825708703746912,0,0,0,0,0,1,1,0,0,0,1,0
3.976,7.796780684104628,79.58064516129032,16.979937560836095,439.1666666666667,379.6112950033463,0.0,2082.871676196613,2727.6605014030974,31144.82300479487,5015.596921041592,94,93,8742,7,318.42857142857144,131.9871927408832,0.0,0.8164217401446233,1429.0,1260.238548847003,1440,900,1.6,938,710,1.3211267605633803,-249851394970334665,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.485869750668472,0,0,0,0,0,1,0,1,0,0,1,0
3.289,9.425357251444208,78.41935483870968,14.847613037226752,419.625,388.12229601849293,0.0,3525.475400439641,3377.463608817863,65604.87786742691,7476.83483192028,101,110,11110,8,307.625,105.53934608205876,0.0,0.735023888276369,1554.857142857143,1029.1323900210682,1440,900,1.6,1523,658,2.314589665653495,7543237747546384670,0.49999999999999994,-0.8660254037844387,0.0,1.0,3.0984392129067397,0,0,0,0,0,1,1,0,0,0,0,1
7.203,6.941552131056504,76.0,13.246485864375579,876.1153846153846,955.7418616728296,0.0,6190.197600063279,6536.871380589517,131897.68762188364,17211.16082634884,202,231,46662,3,316.6666666666667,88.94005471852,0.0,0.8503401360544217,1764.0,1195.0104602052654,1366,768,1.7786458333333333,1118,900,1.2422222222222221,4691076458501010306,0.49999999999999994,-0.8660254037844387,0.0,1.0,5.855609420315037,0,0,0,1,0,0,0,1,0,1,0,0
63.251,1.7074828856460769,191.64814814814815,171.6698807026551,14280.58,13499.138154031634,0.12962962962962962,108002.88594273025,100145.06678992033,1430348.9084835208,205169.89768392473,1867,1056,1971552,8,97.375,114.06757082661888,0.375,0.645682001614205,1770.0,2542.864788645541,1920,1080,1.7777777777777777,1349,875,1.5417142857142858,-8192211215653069176,0.49999999999999994,-0.8660254037844387,0.0,1.0,12628.345504634937,1,1,0,1,0,0,0,0,1,0,1,0
3.25,9.846153846153847,77.25,13.134539543975574,424.11764705882354,399.3106375919851,0.0,2124.4112697864603,4017.2664246966647,56797.887284651704,8439.12825799058,77,135,10395,2,362.0,121.62236636408618,0.0,1.7167381974248928,1165.0,0.0,1440,900,1.6,1541,655,2.352671755725191,-7007675823188523123,0.49999999999999994,-0.8660254037844387,0.0,1.0,8.524675604347285,0,0,0,0,1,0,0,1,0,0,0,1
4.123,9.944215377152558,69.97560975609755,13.748614120845144,446.6666666666667,399.80436882722194,0.0,3098.6024267515972,2895.085676364479,22610.838109190026,4315.051896788207,139,160,22240,7,299.0,57.04092098368211,0.0,0.6790842064415987,1718.0,1484.2608935089545,1920,1080,1.7777777777777777,1334,717,1.8605299860529987,5717255225847074315,0.49999999999999994,-0.8660254037844387,0.0,1.0,8.275488817285286,0,0,0,1,0,0,0,1,0,0,0,1
33.312,2.101344860710855,180.25714285714287,169.9788295184787,8570.5,8987.18186334446,0.12857142857142856,116979.65349141545,90551.61747804472,950521.9618714761,162220.88124165533,1848,1064,1966272,11,229.1818181818182,123.61376798869792,0.8181818181818182,0.9398496240601504,1170.4,924.3283687809941,1366,768,1.7786458333333333,831,832,0.9987980769230769,-1124388365134291216,0.49999999999999994,-0.8660254037844387,0.0,1.0,9903.858481625743,1,1,0,0,0,1,0,0,1,1,0,0
5.704,8.59046283309958,74.48979591836735,14.574696178908258,935.16,872.1044795971027,0.0,5322.202805144979,4074.693192674646,28193.773938387334,5537.176225295744,183,278,50874,8,247.0,107.55065251844294,0.0,1.083130246412131,1055.142857142857,684.1548140032412,1920,1080,1.7777777777777777,1081,815,1.3263803680981594,2983823466190196193,0.49999999999999994,-0.8660254037844387,0.0,1.0,12.643903875803558,0,0,0,1,0,0,0,0,1,0,1,0
47.64,1.7212426532325777,174.47560975609755,157.45469468787914,9095.529411764706,10251.611664086284,0.12195121951219512,77466.47594244484,71966.18922440706,538831.6579002718,104502.71421557876,1854,866,1605564,17,188.94117647058823,176.28154703067875,0.35294117647058826,0.7301464587896749,1455.1875,1952.405737161208,1920,1080,1.7777777777777777,1428,630,2.2666666666666666,-1354292861983157851,0.49999999999999994,-0.8660254037844387,0.0,1.0,11964.550022933905,1,1,0,1,0,0,1,0,0,0,1,0
5.148,7.575757575757576,74.33333333333333,14.735087614858074,631.7368421052631,709.4240106597639,0.0,698.2977902694274,2873.3774186511732,51000.0,7996.578430676384,22,67,1474,6,270.1666666666667,94.09658158863513,0.0,0.8823529411764706,1360.0,1040.6154428990567,1440,900,1.6,1243,711,1.7482419127988749,7905056022525188306,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.813904904895447,0,0,0,0,0,1,0,1,0,0,0,1
2.72,7.720588235294117,79.95238095238095,15.904327054220781,373.5,461.84707666306844,0.0,3964.1424154673527,5635.917563965964,46631.534394656155,9186.62475695654,113,202,22826,8,317.375,139.26945875839806,0.0,0.8963585434173669,1275.0,1197.10261325697,1440,900,1.6,1436,758,1.8944591029023747,1980611052405016809,0.49999999999999994,-0.8660254037844387,0.0,1.0,13.33615649259395,0,0,0,1,0,0,0,0,1,1,0,0
7.152,6.991051454138702,73.36,14.57529360505199,922.32,1128.7583414235899,0.0,1048.915447815187,2708.3110958044226,23589.07468393884,4494.608245880184,70,158,11060,3,294.3333333333333,160.85500717519903,0.0,1.1363636363636362,1320.0,315.3696244092002,1366,768,1.7786458333333333,1137,722,1.574792243767313,3138578376033923727,0.49999999999999994,-0.8660254037844387,0.0,1.0,9.040406511522256,0,0,1,0,0,0,0,0,1,1,0,0
1.498,10.013351134846461,71.73333333333333,14.12427832121833,329.0,296.3106478005811,0.0,2529.2187929317256,3312.5120439871644,24378.525386085188,5019.174137121071,142,193,27406,8,330.125,147.71153112933135,0.0,1.0869565217391304,1051.4285714285713,637.1425421737424,1440,900,1.6,1224,862,1.419953596287703,-276613386538777893,0.49999999999999994,-0.8660254037844387,0.0,1.0,7.696154234797217,0,0,1,0,0,0,0,0,1,0,0,1
2.684,8.94187779433681,76.29166666666667,15.669075516322968,569.5,470.2950441706021,0.0,3128.03348669878,5390.126867114795,77826.73062643709,12250.322499497805,104,158,16432,8,247.75,107.01234908711638,0.0,0.7865499950840625,1453.0,1162.9018301931883,1440,900,1.6,927,768,1.20703125,-532360998084377018,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.917638100026995,0,0,0,0,1,0,0,1,0,1,0,0
1.416,9.180790960451978,77.53846153846153,14.05118847058488,174.0,142.16774130113578,0.0,3350.6211118820192,3467.965834741377,45500.0,6871.328300609221,53,193,10229,2,412.0,73.53910524340094,0.0,1.0251153254741159,1951.0,0.0,1440,900,1.6,949,775,1.2245161290322581,8106394589650006465,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.223962468762293,0,0,0,0,0,1,0,0,1,0,0,1
27.036,1.8493860038467227,167.36,178.0428473997315,7494.65,8654.687894734458,0.1,139041.60405104668,118703.53786324595,1464789.7460045246,227845.45442430608,1736,1050,1822800,9,273.44444444444446,136.09106428336057,0.6666666666666666,0.9698275862068966,1160.0,1022.0478043055101,1366,768,1.7786458333333333,842,656,1.2835365853658536,-5155970455441817337,0.49999999999999994,-0.8660254037844387,0.0,1.0,7.900384677346312,0,1,0,0,0,1,0,0,1,0,1,0
5.334,8.623922009748782,75.02173913043478,15.04879342588233,846.32,855.2038119653115,0.0,1145.855059496258,2654.16801441829,24839.48469674844,4870.465996629035,50,105,5250,10,316.5,120.98875062491462,0.0,0.6483402489626556,1713.7777777777778,1464.9520280351996,1440,900,1.6,1086,867,1.2525951557093427,5476774429012746669,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.5694097857083502,0,0,0,0,1,0,0,0,1,0,1,0
3.25,9.846153846153847,83.28125,11.46448759458754,364.0,357.8764163950521,0.0,358.33985912431524,1278.7676206274564,6324.555320336759,1619.9200228126103,54,24,1296,4,216.25,120.45849907748311,0.0,1.0660980810234542,1250.6666666666667,838.8589472213629,1920,1080,1.7777777777777777,1465,723,2.0262793914246195,5571655315377675055,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.602074865842106,0,0,0,0,1,0,0,0,1,0,1,0
5.217,8.625646923519264,71.33333333333333,14.098678210127618,722.6818181818181,752.5052372140888,0.0,4059.481040752668,3483.097613262582,34132.09633175202,5952.896931604335,152,157,23864,8,286.25,123.21612835061117,0.0,1.2300123001230012,929.1428571428571,1012.3353246448577,1366,768,1.7786458333333333,905,673,1.3447251114413077,497426982681567955,0.49999999999999994,-0.8660254037844387,0.0,1.0,13.932743712248978,0,0,0,1,0,0,0,0,1,0,0,1
1.722,8.710801393728223,79.8,16.506275862748172,431.8333333333333,409.2966731683348,0.0,2586.5655500035678,3455.1728954143323,21888.92413984753,4681.043974558877,134,73,9782,4,347.5,104.12972678346948,0.0,1.260239445494644,1058.0,448.2265052403751,1366,768,1.7786458333333333,1460,790,1.8481012658227849,-2013355358010449026,0.49999999999999994,-0.8660254037844387,0.0,1.0,5.259055927056219,0,0,0,0,1,0,1,0,0,1,0,0
1.17,11.111111111111112,77.76923076923077,13.273745051503276,188.0,180.11218726116232,0.0,2684.6837941093913,4860.305278878881,29231.831964486933,7111.993406159412,91,197,17927,9,311.8888888888889,106.63658429971916,0.0,0.8816614420062696,1276.0,1323.2676006224679,1440,900,1.6,1105,651,1.6973886328725039,7509258167282788397,0.49999999999999994,-0.8660254037844387,0.0,1.0,13.879726386535188,0,0,0,0,1,0,1,0,0,1,0,0
5.7,7.368421052631579,77.02380952380952,17.44606754940619,599.4761904761905,564.985541323636,0.0,711.0534754903358,3338.9177111699296,38209.9463490856,7434.879456664184,67,46,3082,8,394.5,92.14739745181552,0.0,0.5827930356232243,1961.0,2539.715600876077,1440,900,1.6,1125,849,1.325088339222615,-5812408056234537410,0.49999999999999994,-0.8660254037844387,0.0,1.0,8.73383776725843,0,0,0,1,0,0,1,0,0,0,0,1
1.441,9.02151283830673,76.6923076923077,14.800814253415336,173.5,274.10855513828824,0.0,2460.876614729229,2986.753860825211,18560.711193270585,4134.4499965596715,164,128,20992,7,244.71428571428572,109.61860287030709,0.0,1.0279001468428781,1135.0,779.9774355710555,1920,1080,1.7777777777777777,1421,616,2.3068181818181817,2373360184201686188,0.49999999999999994,-0.8660254037844387,0.0,1.0,13.72044129666648,0,0,0,0,1,0,1,0,0,0,0,1
2.13,7.511737089201878,70.25,11.823705003085962,267.1,262.6875837695163,0.0,1081.597215043297,2562.3746704340447,24758.836806279895,4596.661950730073,93,57,5301,8,262.875,87.89837882464045,0.0,0.8299616142753399,1377.0,1275.5850945089212,1920,1080,1.7777777777777777,845,805,1.049689440993789,-6015250601348576498,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.351223185675572,0,0,0,0,0,1,1,0,0,0,0,1
22.678,1.896110768145339,186.30232558139534,174.37624003774422,4000.1111111111113,3448.3581240401913,0.16279069767441862,47458.949023125104,68126.53644935091,468067.56990844815,92216.31288567757,1685,992,1671520,3,116.0,176.24698578982847,0.3333333333333333,1.8192844147968465,824.5,908.6322138247135,1920,1080,1.7777777777777777,1156,832,1.3894230769230769,-8571426577252110257,0.49999999999999994,-0.8660254037844387,0.0,1.0,3524.5052350987594,1,1,0,1,0,0,0,1,0,1,0,0
3.168,9.785353535353535,74.54838709677419,18.182113389587798,369.125,389.09139885978806,0.0,4560.198773578292,4579.1918984921185,59097.847300519796,8814.577983889762,162,221,35802,2,309.0,67.88225099390856,0.0,1.4378145219266714,1391.0,0.0,1366,768,1.7786458333333333,1231,847,1.4533648170011806,1802218979865538559,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.300513778542383,0,0,0,0,0,1,0,1,0,0,0,1
1.41,7.801418439716312,73.45454545454545,16.238002564131072,188.85714285714286,168.42548161469765,0.0,448.69135552711043,1758.5403596940412,13583.077707206125,3599.2235599164824,50,43,2150,6,253.33333333333334,97.62513337592254,0.0,0.8503401360544217,1411.2,1215.723940703645,1440,900,1.6,854,727,1.1746905089408528,9177149668232608987,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.3510831167095565,0,0,0,0,1,0,0,0,1,0,0,1
12.592,1.9059720457433291,205.54166666666666,188.8003268159171,3069.6,2514.0225491784627,0.125,138628.53242209816,115258.47310165265,1377653.8026659673,198157.0623025437,1789,1044,1867716,14,230.0,135.29170763149585,0.7857142857142857,0.7891770011273957,1364.6153846153845,1301.7546836521299,1920,1080,1.7777777777777777,1491,643,2.318818040435459,-8843727707139850738,0.49999999999999994,-0.8660254037844387,0.0,1.0,13307.295265081919,1,1,1,0,0,0,1,0,0,1,0,0
